geo_point,geo_shape,suburb_id,latitude,street_no,str_name,address_pnt,easting,northing,gisid,longitude,suburb,street_id,add_comp,missing_street_number_flag,missing_street_name_flag,missing_suburb_flag,missing_suburb_id_flag,address_completeness
"-37.791005001882, 144.930280613197","{""coordinates"": [144.930280613197, -37.791005001882], ""type"": ""Point""}",590,-37.791005,67,Eastwood Street,67 Eastwood Street  Kensington,317759.7095041,5815355.48038135,28370,144.93028061,Kensington,594,,False,False,False,False,Complete
"-37.795855706093, 144.917108288013","{""coordinates"": [144.917108288013, -37.795855706093], ""type"": ""Point""}",590,-37.79585571,79,Hobsons Road,79 Hobsons Road  Kensington,316611.7454629,5814791.4445275,20773,144.91710829,Kensington,713,,False,False,False,False,Complete
"-37.815816899358, 144.969040102973","{""coordinates"": [144.969040102973, -37.815816899358], ""type"": ""Point""}",591,-37.8158169,158,Flinders Lane,158 Flinders Lane  Melbourne,321232.71990626,5812677.08493066,26691,144.9690401,Melbourne,635,,False,False,False,False,Complete
"-37.804384778408, 144.964357710139","{""coordinates"": [144.964357710139, -37.804384778408], ""type"": ""Point""}",585,-37.80438478,18,Little Queensberry Street,18 Little Queensberry Street  Carlton,320792.88503237,5813936.6896921,12244,144.96435771,Carlton,834,,False,False,False,False,Complete
"-37.830367120655, 144.901597337351","{""coordinates"": [144.901597337351, -37.830367120655], ""type"": ""Point""}",594,-37.83036712,10,Network Drive,10 Network Drive  Port Melbourne,315331.95912579,5810931.25351816,42595,144.90159734,Port Melbourne,117800,,False,False,False,False,Complete
"-37.821002858577, 144.94873826838","{""coordinates"": [144.94873826838, -37.821002858577], ""type"": ""Point""}",599,-37.82100286,41,Batmans Hill Drive,41 Batmans Hill Drive  Docklands,319458.17828269,5812062.56508803,6121,144.94873827,Docklands,117957,,False,False,False,False,Complete
"-37.836456917929, 144.978450169101","{""coordinates"": [144.978450169101, -37.836456917929], ""type"": ""Point""}",595,-37.83645692,32,Domain Street,32 Domain Street  South Yarra,322110.6688756,5810404.71233644,60635,144.97845017,South Yarra,574,,False,False,False,False,Complete
"-37.793061491496, 144.919955211883","{""coordinates"": [144.919955211883, -37.793061491496], ""type"": ""Point""}",590,-37.79306149,45,Mcallister Mews,45 Mcallister Mews  Kensington,316855.52930062,5815107.09256061,58613,144.91995521,Kensington,1425,,False,False,False,False,Complete
"-37.806977391904, 144.967143103215","{""coordinates"": [144.967143103215, -37.806977391904], ""type"": ""Point""}",585,-37.80697739,42,Victoria Street,42 Victoria Street  Carlton,321044.38156915,5813654.33725387,12419,144.9671431,Carlton,1152,,False,False,False,False,Complete
"-37.821289793869, 144.953758031928","{""coordinates"": [144.953758031928, -37.821289793869], ""type"": ""Point""}",599,-37.82128979,622,Flinders Street,622 Flinders Street  Docklands,319900.73753747,5812040.41748295,47682,144.95375803,Docklands,636,,False,False,False,False,Complete
"-37.813964444141, 144.964646772186","{""coordinates"": [144.964646772186, -37.813964444141], ""type"": ""Point""}",591,-37.81396444,305,Bourke Street,305 Bourke Street  Melbourne,320841.49446332,5812874.22667116,16714,144.96464677,Melbourne,455,,False,False,False,False,Complete
"-37.799913118409, 144.970666874755","{""coordinates"": [144.970666874755, -37.799913118409], ""type"": ""Point""}",585,-37.79991312,40,Little Barkly Street,40 Little Barkly Street  Carlton,321337.59192398,5814444.97474689,4337,144.97066688,Carlton,807,,False,False,False,False,Complete
"-37.807767798771, 144.957774290654","{""coordinates"": [144.957774290654, -37.807767798771], ""type"": ""Point""}",591,-37.8077678,461,Queen Street,461 Queen Street  Melbourne,320221.45995224,5813548.64015187,34972,144.95777429,Melbourne,1010,,False,False,False,False,Complete
"-37.798857720523, 144.940126669347","{""coordinates"": [144.940126669347, -37.798857720523], ""type"": ""Point""}",592,-37.79885772,27,Fogarty Street,27 Fogarty Street  North Melbourne,318645.96308808,5814503.24938569,30969,144.94012667,North Melbourne,639,,False,False,False,False,Complete
"-37.811842047041, 144.972547806675","{""coordinates"": [144.972547806675, -37.811842047041], ""type"": ""Point""}",591,-37.81184205,31,Windsor Place,31 Windsor Place  Melbourne,321531.93099507,5813124.86622137,35062,144.97254781,Melbourne,1184,,False,False,False,False,Complete
"-37.817611583098, 144.96393784898","{""coordinates"": [144.96393784898, -37.817611583098], ""type"": ""Point""}",591,-37.81761158,12,Mill Place,12 Mill Place  Melbourne,320787.90765856,5812468.15770322,4714,144.96393785,Melbourne,898,,False,False,False,False,Complete
"-37.798833267774, 144.967466017417","{""coordinates"": [144.967466017417, -37.798833267774], ""type"": ""Point""}",585,-37.79883327,213,Faraday Street,213 Faraday Street  Carlton,321053.15245455,5814558.67568826,9613,144.96746602,Carlton,621,,False,False,False,False,Complete
"-37.803250516586, 144.950143958461","{""coordinates"": [144.950143958461, -37.803250516586], ""type"": ""Point""}",592,-37.80325052,519,Queensberry Street,519 Queensberry Street  North Melbourne,319538.6870719,5814035.19389815,58034,144.95014396,North Melbourne,1008,,False,False,False,False,Complete
"-37.809209643611, 144.968376232595","{""coordinates"": [144.968376232595, -37.809209643611], ""type"": ""Point""}",591,-37.80920964,6,Exploration Lane,6 Exploration Lane  Melbourne,321158.33386569,5813408.9948598,25252,144.96837623,Melbourne,616,,False,False,False,False,Complete
"-37.799159986419, 144.926435788062","{""coordinates"": [144.926435788062, -37.799159986419], ""type"": ""Point""}",590,-37.79915999,131,Ormond Street,131 Ormond Street  Kensington,317441.21203788,5814443.04566062,15656,144.92643579,Kensington,947,,False,False,False,False,Complete
"-37.809272378039, 144.964442655425","{""coordinates"": [144.964442655425, -37.809272378039], ""type"": ""Point""}",591,-37.80927238,166,La Trobe Street,166 La Trobe Street  Melbourne,320812.18051631,5813394.49531487,2367,144.96444266,Melbourne,780,,False,False,False,False,Complete
"-37.814071919145, 144.961481024875","{""coordinates"": [144.961481024875, -37.814071919145], ""type"": ""Point""}",591,-37.81407192,24,Hardware Lane,24 Hardware Lane  Melbourne,320563.0658036,5812856.22359982,6535,144.96148102,Melbourne,3226,,False,False,False,False,Complete
"-37.816490431359, 144.987404711853","{""coordinates"": [144.987404711853, -37.816490431359], ""type"": ""Point""}",587,-37.81649043,78A,Wellington Parade,78A Wellington Parade  East Melbourne,322850.97019825,5812637.3368257,6971,144.98740471,East Melbourne,1169,,False,False,False,False,Complete
"-37.815464924359, 144.954913030395","{""coordinates"": [144.954913030395, -37.815464924359], ""type"": ""Point""}",591,-37.81546492,586,Little Bourke Street,586 Little Bourke Street  Melbourne,319988.25282877,5812689.00880519,17149,144.95491303,Melbourne,809,,False,False,False,False,Complete
"-37.805501508677, 144.964775086561","{""coordinates"": [144.964775086561, -37.805501508677], ""type"": ""Point""}",585,-37.80550151,54,Cardigan Street,54 Cardigan Street  Carlton,320832.33182629,5813813.57116782,25963,144.96477509,Carlton,483,,False,False,False,False,Complete
"-37.822373802303, 144.951351998687","{""coordinates"": [144.951351998687, -37.822373802303], ""type"": ""Point""}",599,-37.8223738,711,Flinders Street,711 Flinders Street  Docklands,319691.58729719,5811915.48607701,1828,144.951352,Docklands,636,,False,False,False,False,Complete
"-37.8338947839, 144.98464000756","{""coordinates"": [144.98464000756, -37.8338947839], ""type"": ""Point""}",595,-37.83389478,28,Kurneh Place,28 Kurneh Place  South Yarra,322649.27250118,5810700.79891012,59602,144.98464001,South Yarra,767,,False,False,False,False,Complete
"-37.797052906132, 144.922406879256","{""coordinates"": [144.922406879256, -37.797052906132], ""type"": ""Point""}",590,-37.79705291,114B,Kensington Road,114B Kensington Road  Kensington,317081.2650933,5814668.98141959,15808,144.92240688,Kensington,753,,False,False,False,False,Complete
"-37.799693161084, 144.939572309496","{""coordinates"": [144.939572309496, -37.799693161084], ""type"": ""Point""}",592,-37.79969316,220,Arden Street,220 Arden Street  North Melbourne,318599.19538482,5814409.46747749,57239,144.93957231,North Melbourne,395,,False,False,False,False,Complete
"-37.821314445389, 144.91746653236","{""coordinates"": [144.91746653236, -37.821314445389], ""type"": ""Point""}",594,-37.82131445,614,Lorimer Street,614 Lorimer Street  Port Melbourne,316706.26599761,5811967.07171505,22860,144.91746653,Port Melbourne,1370,,False,False,False,False,Complete
"-37.812934714431, 144.97161287829","{""coordinates"": [144.97161287829, -37.812934714431], ""type"": ""Point""}",591,-37.81293471,63,Little Collins Street,63 Little Collins Street  Melbourne,321452.25727441,5813001.83059225,34494,144.97161288,Melbourne,812,,False,False,False,False,Complete
"-37.796863215102, 144.960869340767","{""coordinates"": [144.960869340767, -37.796863215102], ""type"": ""Point""}",593,-37.79686322,,Grattan Street,"Shop 2A, Ground Union House Building 130, University of Melbourne Grattan Street  Parkville",320467.54099404,5814764.629875,39643,144.96086934,Parkville,674,"Shop 2A, Ground Union House Building 130, University of Melbourne",True,False,False,False,Partial
"-37.835072942199, 144.97686037937","{""coordinates"": [144.97686037937, -37.835072942199], ""type"": ""Point""}",595,-37.83507294,49,Bromby Street,49 Bromby Street  South Yarra,321967.43065571,5810555.25636397,60294,144.97686038,South Yarra,466,,False,False,False,False,Complete
"-37.809318865759, 144.951737318217","{""coordinates"": [144.951737318217, -37.809318865759], ""type"": ""Point""}",597,-37.80931887,102,Dudley Street,102 Dudley Street  West Melbourne,319693.7379605,5813364.88876013,51871,144.95173732,West Melbourne,586,,False,False,False,False,Complete
"-37.800967611673, 144.95312089488","{""coordinates"": [144.95312089488, -37.800967611673], ""type"": ""Point""}",592,-37.80096761,1,Wreckyn Street,1 Wreckyn Street  North Melbourne,319795.24347641,5814294.2650792,56704,144.95312089,North Melbourne,1189,,False,False,False,False,Complete
"-37.794625409766, 144.955240292269","{""coordinates"": [144.955240292269, -37.794625409766], ""type"": ""Point""}",593,-37.79462541,139,Park Drive,139 Park Drive  Parkville,319966.45303708,5815002.11956682,25110,144.95524029,Parkville,956,,False,False,False,False,Complete
"-37.802919739076, 144.956268261449","{""coordinates"": [144.956268261449, -37.802919739076], ""type"": ""Point""}",592,-37.80291974,201,Peel Street,201 Peel Street  North Melbourne,320077.10139983,5814083.7110886,46545,144.95626826,North Melbourne,973,,False,False,False,False,Complete
"-37.792888158738, 144.955843255051","{""coordinates"": [144.955843255051, -37.792888158738], ""type"": ""Point""}",593,-37.79288816,127,Gatehouse Street,127 Gatehouse Street  Parkville,320015.33070506,5815196.05678826,46140,144.95584326,Parkville,649,,False,False,False,False,Complete
