area_code,area_level,as_at,persons,estimate_type,sa2_code,sa2_name,sa3_name,sa4_name,gccsa_name
21055,SA2,2015-06-30,6055,Preliminary,1055,Euroa,Upper Goulburn Valley,HUME,REST OF VIC.
21056,SA2,2005-06-30,10237,Final,1056,Kilmore - Broadford,Upper Goulburn Valley,HUME,REST OF VIC.
21056,SA2,2006-06-30,10406,Final,1056,Kilmore - Broadford,Upper Goulburn Valley,HUME,REST OF VIC.
21056,SA2,2007-06-30,10798,Final,1056,Kilmore - Broadford,Upper Goulburn Valley,HUME,REST OF VIC.
21056,SA2,2008-06-30,11016,Final,1056,Kilmore - Broadford,Upper Goulburn Valley,HUME,REST OF VIC.
21056,SA2,2009-06-30,11257,Final,1056,Kilmore - Broadford,Upper Goulburn Valley,HUME,REST OF VIC.
21056,SA2,2010-06-30,11685,Final,1056,Kilmore - Broadford,Upper Goulburn Valley,HUME,REST OF VIC.
21056,SA2,2011-06-30,12038,Final,1056,Kilmore - Broadford,Upper Goulburn Valley,HUME,REST OF VIC.
21056,SA2,2012-06-30,12365,Revised,1056,Kilmore - Broadford,Upper Goulburn Valley,HUME,REST OF VIC.
21056,SA2,2013-06-30,12672,Revised,1056,Kilmore - Broadford,Upper Goulburn Valley,HUME,REST OF VIC.
21056,SA2,2014-06-30,13038,Revised,1056,Kilmore - Broadford,Upper Goulburn Valley,HUME,REST OF VIC.
21056,SA2,2015-06-30,13220,Preliminary,1056,Kilmore - Broadford,Upper Goulburn Valley,HUME,REST OF VIC.
21057,SA2,2005-06-30,7408,Final,1057,Mansfield (Vic.),Upper Goulburn Valley,HUME,REST OF VIC.
21057,SA2,2006-06-30,7601,Final,1057,Mansfield (Vic.),Upper Goulburn Valley,HUME,REST OF VIC.
21057,SA2,2007-06-30,7707,Final,1057,Mansfield (Vic.),Upper Goulburn Valley,HUME,REST OF VIC.
21057,SA2,2008-06-30,7865,Final,1057,Mansfield (Vic.),Upper Goulburn Valley,HUME,REST OF VIC.
21057,SA2,2009-06-30,8026,Final,1057,Mansfield (Vic.),Upper Goulburn Valley,HUME,REST OF VIC.
21057,SA2,2010-06-30,8144,Final,1057,Mansfield (Vic.),Upper Goulburn Valley,HUME,REST OF VIC.
21057,SA2,2011-06-30,8202,Final,1057,Mansfield (Vic.),Upper Goulburn Valley,HUME,REST OF VIC.
21057,SA2,2012-06-30,8312,Revised,1057,Mansfield (Vic.),Upper Goulburn Valley,HUME,REST OF VIC.
21057,SA2,2013-06-30,8434,Revised,1057,Mansfield (Vic.),Upper Goulburn Valley,HUME,REST OF VIC.
21057,SA2,2014-06-30,8471,Revised,1057,Mansfield (Vic.),Upper Goulburn Valley,HUME,REST OF VIC.
21057,SA2,2015-06-30,8556,Preliminary,1057,Mansfield (Vic.),Upper Goulburn Valley,HUME,REST OF VIC.
21058,SA2,2005-06-30,3369,Final,1058,Nagambie,Upper Goulburn Valley,HUME,REST OF VIC.
21058,SA2,2006-06-30,3424,Final,1058,Nagambie,Upper Goulburn Valley,HUME,REST OF VIC.
21058,SA2,2007-06-30,3468,Final,1058,Nagambie,Upper Goulburn Valley,HUME,REST OF VIC.
21058,SA2,2008-06-30,3500,Final,1058,Nagambie,Upper Goulburn Valley,HUME,REST OF VIC.
21058,SA2,2009-06-30,3538,Final,1058,Nagambie,Upper Goulburn Valley,HUME,REST OF VIC.
21058,SA2,2010-06-30,3580,Final,1058,Nagambie,Upper Goulburn Valley,HUME,REST OF VIC.
21058,SA2,2011-06-30,3621,Final,1058,Nagambie,Upper Goulburn Valley,HUME,REST OF VIC.
21058,SA2,2012-06-30,3657,Revised,1058,Nagambie,Upper Goulburn Valley,HUME,REST OF VIC.
21058,SA2,2013-06-30,3695,Revised,1058,Nagambie,Upper Goulburn Valley,HUME,REST OF VIC.
21058,SA2,2014-06-30,3741,Revised,1058,Nagambie,Upper Goulburn Valley,HUME,REST OF VIC.
21058,SA2,2015-06-30,3790,Preliminary,1058,Nagambie,Upper Goulburn Valley,HUME,REST OF VIC.
21059,SA2,2005-06-30,6670,Final,1059,Seymour,Upper Goulburn Valley,HUME,REST OF VIC.
21059,SA2,2006-06-30,6570,Final,1059,Seymour,Upper Goulburn Valley,HUME,REST OF VIC.
21059,SA2,2007-06-30,6551,Final,1059,Seymour,Upper Goulburn Valley,HUME,REST OF VIC.
21059,SA2,2008-06-30,6513,Final,1059,Seymour,Upper Goulburn Valley,HUME,REST OF VIC.
21059,SA2,2009-06-30,6524,Final,1059,Seymour,Upper Goulburn Valley,HUME,REST OF VIC.
21059,SA2,2010-06-30,6526,Final,1059,Seymour,Upper Goulburn Valley,HUME,REST OF VIC.
21059,SA2,2011-06-30,6518,Final,1059,Seymour,Upper Goulburn Valley,HUME,REST OF VIC.
21059,SA2,2012-06-30,6500,Revised,1059,Seymour,Upper Goulburn Valley,HUME,REST OF VIC.
21059,SA2,2013-06-30,6457,Revised,1059,Seymour,Upper Goulburn Valley,HUME,REST OF VIC.
21059,SA2,2014-06-30,6314,Revised,1059,Seymour,Upper Goulburn Valley,HUME,REST OF VIC.
21059,SA2,2015-06-30,6341,Preliminary,1059,Seymour,Upper Goulburn Valley,HUME,REST OF VIC.
21060,SA2,2005-06-30,4197,Final,1060,Seymour Region,Upper Goulburn Valley,HUME,REST OF VIC.
21060,SA2,2006-06-30,4147,Final,1060,Seymour Region,Upper Goulburn Valley,HUME,REST OF VIC.
21060,SA2,2007-06-30,4212,Final,1060,Seymour Region,Upper Goulburn Valley,HUME,REST OF VIC.
21060,SA2,2008-06-30,4220,Final,1060,Seymour Region,Upper Goulburn Valley,HUME,REST OF VIC.
21060,SA2,2009-06-30,4224,Final,1060,Seymour Region,Upper Goulburn Valley,HUME,REST OF VIC.
21060,SA2,2010-06-30,4248,Final,1060,Seymour Region,Upper Goulburn Valley,HUME,REST OF VIC.
21060,SA2,2011-06-30,4254,Final,1060,Seymour Region,Upper Goulburn Valley,HUME,REST OF VIC.
21060,SA2,2012-06-30,4245,Revised,1060,Seymour Region,Upper Goulburn Valley,HUME,REST OF VIC.
21060,SA2,2013-06-30,4335,Revised,1060,Seymour Region,Upper Goulburn Valley,HUME,REST OF VIC.
21060,SA2,2014-06-30,4497,Revised,1060,Seymour Region,Upper Goulburn Valley,HUME,REST OF VIC.
21060,SA2,2015-06-30,4347,Preliminary,1060,Seymour Region,Upper Goulburn Valley,HUME,REST OF VIC.
21061,SA2,2005-06-30,184,Final,1061,Upper Yarra Valley,Upper Goulburn Valley,HUME,REST OF VIC.
21061,SA2,2006-06-30,187,Final,1061,Upper Yarra Valley,Upper Goulburn Valley,HUME,REST OF VIC.
21061,SA2,2007-06-30,194,Final,1061,Upper Yarra Valley,Upper Goulburn Valley,HUME,REST OF VIC.
21061,SA2,2008-06-30,202,Final,1061,Upper Yarra Valley,Upper Goulburn Valley,HUME,REST OF VIC.
21061,SA2,2009-06-30,213,Final,1061,Upper Yarra Valley,Upper Goulburn Valley,HUME,REST OF VIC.
21061,SA2,2010-06-30,219,Final,1061,Upper Yarra Valley,Upper Goulburn Valley,HUME,REST OF VIC.
21061,SA2,2011-06-30,221,Final,1061,Upper Yarra Valley,Upper Goulburn Valley,HUME,REST OF VIC.
21061,SA2,2012-06-30,221,Revised,1061,Upper Yarra Valley,Upper Goulburn Valley,HUME,REST OF VIC.
21061,SA2,2013-06-30,221,Revised,1061,Upper Yarra Valley,Upper Goulburn Valley,HUME,REST OF VIC.
21061,SA2,2014-06-30,221,Revised,1061,Upper Yarra Valley,Upper Goulburn Valley,HUME,REST OF VIC.
21061,SA2,2015-06-30,221,Preliminary,1061,Upper Yarra Valley,Upper Goulburn Valley,HUME,REST OF VIC.
21062,SA2,2005-06-30,3538,Final,1062,Yea,Upper Goulburn Valley,HUME,REST OF VIC.
21062,SA2,2006-06-30,3571,Final,1062,Yea,Upper Goulburn Valley,HUME,REST OF VIC.
21062,SA2,2007-06-30,3561,Final,1062,Yea,Upper Goulburn Valley,HUME,REST OF VIC.
21062,SA2,2008-06-30,3535,Final,1062,Yea,Upper Goulburn Valley,HUME,REST OF VIC.
21062,SA2,2009-06-30,3475,Final,1062,Yea,Upper Goulburn Valley,HUME,REST OF VIC.
21062,SA2,2010-06-30,3426,Final,1062,Yea,Upper Goulburn Valley,HUME,REST OF VIC.
21062,SA2,2011-06-30,3444,Final,1062,Yea,Upper Goulburn Valley,HUME,REST OF VIC.
21062,SA2,2012-06-30,3415,Revised,1062,Yea,Upper Goulburn Valley,HUME,REST OF VIC.
21062,SA2,2013-06-30,3413,Revised,1062,Yea,Upper Goulburn Valley,HUME,REST OF VIC.
21062,SA2,2014-06-30,3434,Revised,1062,Yea,Upper Goulburn Valley,HUME,REST OF VIC.
21062,SA2,2015-06-30,3447,Preliminary,1062,Yea,Upper Goulburn Valley,HUME,REST OF VIC.
21063,SA2,2005-06-30,10306,Final,1063,Benalla,Wangaratta - Benalla,HUME,REST OF VIC.
21063,SA2,2006-06-30,10310,Final,1063,Benalla,Wangaratta - Benalla,HUME,REST OF VIC.
21063,SA2,2007-06-30,10317,Final,1063,Benalla,Wangaratta - Benalla,HUME,REST OF VIC.
21063,SA2,2008-06-30,10340,Final,1063,Benalla,Wangaratta - Benalla,HUME,REST OF VIC.
21063,SA2,2009-06-30,10375,Final,1063,Benalla,Wangaratta - Benalla,HUME,REST OF VIC.
21063,SA2,2010-06-30,10425,Final,1063,Benalla,Wangaratta - Benalla,HUME,REST OF VIC.
21063,SA2,2011-06-30,10471,Final,1063,Benalla,Wangaratta - Benalla,HUME,REST OF VIC.
21063,SA2,2012-06-30,10407,Revised,1063,Benalla,Wangaratta - Benalla,HUME,REST OF VIC.
21063,SA2,2013-06-30,10391,Revised,1063,Benalla,Wangaratta - Benalla,HUME,REST OF VIC.
21063,SA2,2014-06-30,10316,Revised,1063,Benalla,Wangaratta - Benalla,HUME,REST OF VIC.
21063,SA2,2015-06-30,10210,Preliminary,1063,Benalla,Wangaratta - Benalla,HUME,REST OF VIC.
21064,SA2,2005-06-30,3457,Final,1064,Benalla Region,Wangaratta - Benalla,HUME,REST OF VIC.
21064,SA2,2006-06-30,3445,Final,1064,Benalla Region,Wangaratta - Benalla,HUME,REST OF VIC.
21064,SA2,2007-06-30,3451,Final,1064,Benalla Region,Wangaratta - Benalla,HUME,REST OF VIC.
21064,SA2,2008-06-30,3438,Final,1064,Benalla Region,Wangaratta - Benalla,HUME,REST OF VIC.
21064,SA2,2009-06-30,3452,Final,1064,Benalla Region,Wangaratta - Benalla,HUME,REST OF VIC.
21064,SA2,2010-06-30,3439,Final,1064,Benalla Region,Wangaratta - Benalla,HUME,REST OF VIC.
21064,SA2,2011-06-30,3415,Final,1064,Benalla Region,Wangaratta - Benalla,HUME,REST OF VIC.
21064,SA2,2012-06-30,3382,Revised,1064,Benalla Region,Wangaratta - Benalla,HUME,REST OF VIC.
21064,SA2,2013-06-30,3357,Revised,1064,Benalla Region,Wangaratta - Benalla,HUME,REST OF VIC.
21064,SA2,2014-06-30,3340,Revised,1064,Benalla Region,Wangaratta - Benalla,HUME,REST OF VIC.
21064,SA2,2015-06-30,3333,Preliminary,1064,Benalla Region,Wangaratta - Benalla,HUME,REST OF VIC.
21065,SA2,2005-06-30,3572,Final,1065,Rutherglen,Wangaratta - Benalla,HUME,REST OF VIC.
21065,SA2,2006-06-30,3626,Final,1065,Rutherglen,Wangaratta - Benalla,HUME,REST OF VIC.
21065,SA2,2007-06-30,3661,Final,1065,Rutherglen,Wangaratta - Benalla,HUME,REST OF VIC.
21065,SA2,2008-06-30,3693,Final,1065,Rutherglen,Wangaratta - Benalla,HUME,REST OF VIC.
21065,SA2,2009-06-30,3716,Final,1065,Rutherglen,Wangaratta - Benalla,HUME,REST OF VIC.
21065,SA2,2010-06-30,3731,Final,1065,Rutherglen,Wangaratta - Benalla,HUME,REST OF VIC.
21065,SA2,2011-06-30,3739,Final,1065,Rutherglen,Wangaratta - Benalla,HUME,REST OF VIC.
21065,SA2,2012-06-30,3740,Revised,1065,Rutherglen,Wangaratta - Benalla,HUME,REST OF VIC.
21065,SA2,2013-06-30,3718,Revised,1065,Rutherglen,Wangaratta - Benalla,HUME,REST OF VIC.
21065,SA2,2014-06-30,3714,Revised,1065,Rutherglen,Wangaratta - Benalla,HUME,REST OF VIC.
21065,SA2,2015-06-30,3742,Preliminary,1065,Rutherglen,Wangaratta - Benalla,HUME,REST OF VIC.
21066,SA2,2005-06-30,17223,Final,1066,Wangaratta,Wangaratta - Benalla,HUME,REST OF VIC.
21066,SA2,2006-06-30,17320,Final,1066,Wangaratta,Wangaratta - Benalla,HUME,REST OF VIC.
21066,SA2,2007-06-30,17419,Final,1066,Wangaratta,Wangaratta - Benalla,HUME,REST OF VIC.
21066,SA2,2008-06-30,17541,Final,1066,Wangaratta,Wangaratta - Benalla,HUME,REST OF VIC.
21066,SA2,2009-06-30,17676,Final,1066,Wangaratta,Wangaratta - Benalla,HUME,REST OF VIC.
21066,SA2,2010-06-30,17837,Final,1066,Wangaratta,Wangaratta - Benalla,HUME,REST OF VIC.
21066,SA2,2011-06-30,17980,Final,1066,Wangaratta,Wangaratta - Benalla,HUME,REST OF VIC.
21066,SA2,2012-06-30,18044,Revised,1066,Wangaratta,Wangaratta - Benalla,HUME,REST OF VIC.
21066,SA2,2013-06-30,18110,Revised,1066,Wangaratta,Wangaratta - Benalla,HUME,REST OF VIC.
21066,SA2,2014-06-30,18111,Revised,1066,Wangaratta,Wangaratta - Benalla,HUME,REST OF VIC.
21066,SA2,2015-06-30,18158,Preliminary,1066,Wangaratta,Wangaratta - Benalla,HUME,REST OF VIC.
21067,SA2,2005-06-30,9385,Final,1067,Wangaratta Region,Wangaratta - Benalla,HUME,REST OF VIC.
21067,SA2,2006-06-30,9456,Final,1067,Wangaratta Region,Wangaratta - Benalla,HUME,REST OF VIC.
21067,SA2,2007-06-30,9452,Final,1067,Wangaratta Region,Wangaratta - Benalla,HUME,REST OF VIC.
21067,SA2,2008-06-30,9464,Final,1067,Wangaratta Region,Wangaratta - Benalla,HUME,REST OF VIC.
21067,SA2,2009-06-30,9435,Final,1067,Wangaratta Region,Wangaratta - Benalla,HUME,REST OF VIC.
21067,SA2,2010-06-30,9363,Final,1067,Wangaratta Region,Wangaratta - Benalla,HUME,REST OF VIC.
21067,SA2,2011-06-30,9232,Final,1067,Wangaratta Region,Wangaratta - Benalla,HUME,REST OF VIC.
21067,SA2,2012-06-30,9177,Revised,1067,Wangaratta Region,Wangaratta - Benalla,HUME,REST OF VIC.
21067,SA2,2013-06-30,9059,Revised,1067,Wangaratta Region,Wangaratta - Benalla,HUME,REST OF VIC.
21067,SA2,2014-06-30,8997,Revised,1067,Wangaratta Region,Wangaratta - Benalla,HUME,REST OF VIC.
21067,SA2,2015-06-30,8907,Preliminary,1067,Wangaratta Region,Wangaratta - Benalla,HUME,REST OF VIC.
21068,SA2,2005-06-30,4184,Final,1068,Beechworth,Wodonga - Alpine,HUME,REST OF VIC.
21068,SA2,2006-06-30,4180,Final,1068,Beechworth,Wodonga - Alpine,HUME,REST OF VIC.
21068,SA2,2007-06-30,4197,Final,1068,Beechworth,Wodonga - Alpine,HUME,REST OF VIC.
21068,SA2,2008-06-30,4214,Final,1068,Beechworth,Wodonga - Alpine,HUME,REST OF VIC.
21068,SA2,2009-06-30,4230,Final,1068,Beechworth,Wodonga - Alpine,HUME,REST OF VIC.
21068,SA2,2010-06-30,4260,Final,1068,Beechworth,Wodonga - Alpine,HUME,REST OF VIC.
21068,SA2,2011-06-30,4289,Final,1068,Beechworth,Wodonga - Alpine,HUME,REST OF VIC.
21068,SA2,2012-06-30,4314,Revised,1068,Beechworth,Wodonga - Alpine,HUME,REST OF VIC.
21068,SA2,2013-06-30,4341,Revised,1068,Beechworth,Wodonga - Alpine,HUME,REST OF VIC.
21068,SA2,2014-06-30,4343,Revised,1068,Beechworth,Wodonga - Alpine,HUME,REST OF VIC.
21068,SA2,2015-06-30,4377,Preliminary,1068,Beechworth,Wodonga - Alpine,HUME,REST OF VIC.
21069,SA2,2005-06-30,7940,Final,1069,Bright - Mount Beauty,Wodonga - Alpine,HUME,REST OF VIC.
21069,SA2,2006-06-30,7874,Final,1069,Bright - Mount Beauty,Wodonga - Alpine,HUME,REST OF VIC.
21069,SA2,2007-06-30,7838,Final,1069,Bright - Mount Beauty,Wodonga - Alpine,HUME,REST OF VIC.
21069,SA2,2008-06-30,7826,Final,1069,Bright - Mount Beauty,Wodonga - Alpine,HUME,REST OF VIC.
21069,SA2,2009-06-30,7813,Final,1069,Bright - Mount Beauty,Wodonga - Alpine,HUME,REST OF VIC.
21069,SA2,2010-06-30,7841,Final,1069,Bright - Mount Beauty,Wodonga - Alpine,HUME,REST OF VIC.
21069,SA2,2011-06-30,7875,Final,1069,Bright - Mount Beauty,Wodonga - Alpine,HUME,REST OF VIC.
21069,SA2,2012-06-30,7911,Revised,1069,Bright - Mount Beauty,Wodonga - Alpine,HUME,REST OF VIC.
21069,SA2,2013-06-30,7872,Revised,1069,Bright - Mount Beauty,Wodonga - Alpine,HUME,REST OF VIC.
21069,SA2,2014-06-30,7855,Revised,1069,Bright - Mount Beauty,Wodonga - Alpine,HUME,REST OF VIC.
21069,SA2,2015-06-30,7701,Preliminary,1069,Bright - Mount Beauty,Wodonga - Alpine,HUME,REST OF VIC.
21070,SA2,2005-06-30,2957,Final,1070,Chiltern - Indigo Valley,Wodonga - Alpine,HUME,REST OF VIC.
21070,SA2,2006-06-30,2952,Final,1070,Chiltern - Indigo Valley,Wodonga - Alpine,HUME,REST OF VIC.
21070,SA2,2007-06-30,2903,Final,1070,Chiltern - Indigo Valley,Wodonga - Alpine,HUME,REST OF VIC.
21070,SA2,2008-06-30,2905,Final,1070,Chiltern - Indigo Valley,Wodonga - Alpine,HUME,REST OF VIC.
21070,SA2,2009-06-30,2912,Final,1070,Chiltern - Indigo Valley,Wodonga - Alpine,HUME,REST OF VIC.
21070,SA2,2010-06-30,2906,Final,1070,Chiltern - Indigo Valley,Wodonga - Alpine,HUME,REST OF VIC.
21070,SA2,2011-06-30,2907,Final,1070,Chiltern - Indigo Valley,Wodonga - Alpine,HUME,REST OF VIC.
21070,SA2,2012-06-30,2893,Revised,1070,Chiltern - Indigo Valley,Wodonga - Alpine,HUME,REST OF VIC.
21070,SA2,2013-06-30,2891,Revised,1070,Chiltern - Indigo Valley,Wodonga - Alpine,HUME,REST OF VIC.
21070,SA2,2014-06-30,2869,Revised,1070,Chiltern - Indigo Valley,Wodonga - Alpine,HUME,REST OF VIC.
21070,SA2,2015-06-30,2892,Preliminary,1070,Chiltern - Indigo Valley,Wodonga - Alpine,HUME,REST OF VIC.
21071,SA2,2005-06-30,4734,Final,1071,Myrtleford,Wodonga - Alpine,HUME,REST OF VIC.
21071,SA2,2006-06-30,4733,Final,1071,Myrtleford,Wodonga - Alpine,HUME,REST OF VIC.
21071,SA2,2007-06-30,4722,Final,1071,Myrtleford,Wodonga - Alpine,HUME,REST OF VIC.
21071,SA2,2008-06-30,4682,Final,1071,Myrtleford,Wodonga - Alpine,HUME,REST OF VIC.
21071,SA2,2009-06-30,4642,Final,1071,Myrtleford,Wodonga - Alpine,HUME,REST OF VIC.
21071,SA2,2010-06-30,4601,Final,1071,Myrtleford,Wodonga - Alpine,HUME,REST OF VIC.
21071,SA2,2011-06-30,4560,Final,1071,Myrtleford,Wodonga - Alpine,HUME,REST OF VIC.
21071,SA2,2012-06-30,4562,Revised,1071,Myrtleford,Wodonga - Alpine,HUME,REST OF VIC.
21071,SA2,2013-06-30,4517,Revised,1071,Myrtleford,Wodonga - Alpine,HUME,REST OF VIC.
21071,SA2,2014-06-30,4524,Revised,1071,Myrtleford,Wodonga - Alpine,HUME,REST OF VIC.
21071,SA2,2015-06-30,4510,Preliminary,1071,Myrtleford,Wodonga - Alpine,HUME,REST OF VIC.
21072,SA2,2005-06-30,6091,Final,1072,Towong,Wodonga - Alpine,HUME,REST OF VIC.
21072,SA2,2006-06-30,6083,Final,1072,Towong,Wodonga - Alpine,HUME,REST OF VIC.
21072,SA2,2007-06-30,6055,Final,1072,Towong,Wodonga - Alpine,HUME,REST OF VIC.
21072,SA2,2008-06-30,6035,Final,1072,Towong,Wodonga - Alpine,HUME,REST OF VIC.
21072,SA2,2009-06-30,6038,Final,1072,Towong,Wodonga - Alpine,HUME,REST OF VIC.
21072,SA2,2010-06-30,5989,Final,1072,Towong,Wodonga - Alpine,HUME,REST OF VIC.
21072,SA2,2011-06-30,5890,Final,1072,Towong,Wodonga - Alpine,HUME,REST OF VIC.
21072,SA2,2012-06-30,5883,Revised,1072,Towong,Wodonga - Alpine,HUME,REST OF VIC.
21072,SA2,2013-06-30,5856,Revised,1072,Towong,Wodonga - Alpine,HUME,REST OF VIC.
21072,SA2,2014-06-30,5766,Revised,1072,Towong,Wodonga - Alpine,HUME,REST OF VIC.
21072,SA2,2015-06-30,5733,Preliminary,1072,Towong,Wodonga - Alpine,HUME,REST OF VIC.
21073,SA2,2005-06-30,14126,Final,1073,West Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21073,SA2,2006-06-30,14104,Final,1073,West Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21073,SA2,2007-06-30,14211,Final,1073,West Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21073,SA2,2008-06-30,14351,Final,1073,West Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21073,SA2,2009-06-30,14465,Final,1073,West Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21073,SA2,2010-06-30,14610,Final,1073,West Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21073,SA2,2011-06-30,14749,Final,1073,West Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21073,SA2,2012-06-30,14920,Revised,1073,West Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21073,SA2,2013-06-30,15042,Revised,1073,West Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21073,SA2,2014-06-30,15132,Revised,1073,West Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21073,SA2,2015-06-30,15149,Preliminary,1073,West Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21074,SA2,2005-06-30,19471,Final,1074,Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21074,SA2,2006-06-30,19491,Final,1074,Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21074,SA2,2007-06-30,19626,Final,1074,Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21074,SA2,2008-06-30,19806,Final,1074,Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21074,SA2,2009-06-30,20189,Final,1074,Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21074,SA2,2010-06-30,20677,Final,1074,Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21074,SA2,2011-06-30,21276,Final,1074,Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21074,SA2,2012-06-30,21656,Revised,1074,Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21074,SA2,2013-06-30,22265,Revised,1074,Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21074,SA2,2014-06-30,22935,Revised,1074,Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21074,SA2,2015-06-30,23410,Preliminary,1074,Wodonga,Wodonga - Alpine,HUME,REST OF VIC.
21075,SA2,2005-06-30,4261,Final,1075,Yackandandah,Wodonga - Alpine,HUME,REST OF VIC.
21075,SA2,2006-06-30,4335,Final,1075,Yackandandah,Wodonga - Alpine,HUME,REST OF VIC.
21075,SA2,2007-06-30,4329,Final,1075,Yackandandah,Wodonga - Alpine,HUME,REST OF VIC.
21075,SA2,2008-06-30,4349,Final,1075,Yackandandah,Wodonga - Alpine,HUME,REST OF VIC.
21075,SA2,2009-06-30,4410,Final,1075,Yackandandah,Wodonga - Alpine,HUME,REST OF VIC.
21075,SA2,2010-06-30,4435,Final,1075,Yackandandah,Wodonga - Alpine,HUME,REST OF VIC.
21075,SA2,2011-06-30,4433,Final,1075,Yackandandah,Wodonga - Alpine,HUME,REST OF VIC.
21075,SA2,2012-06-30,4481,Revised,1075,Yackandandah,Wodonga - Alpine,HUME,REST OF VIC.
21075,SA2,2013-06-30,4458,Revised,1075,Yackandandah,Wodonga - Alpine,HUME,REST OF VIC.
21075,SA2,2014-06-30,4463,Revised,1075,Yackandandah,Wodonga - Alpine,HUME,REST OF VIC.
21075,SA2,2015-06-30,4468,Preliminary,1075,Yackandandah,Wodonga - Alpine,HUME,REST OF VIC.
21076,SA2,2005-06-30,10472,Final,1076,Drouin,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21076,SA2,2006-06-30,10734,Final,1076,Drouin,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21076,SA2,2007-06-30,11020,Final,1076,Drouin,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21076,SA2,2008-06-30,11315,Final,1076,Drouin,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21076,SA2,2009-06-30,11832,Final,1076,Drouin,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21076,SA2,2010-06-30,12599,Final,1076,Drouin,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21076,SA2,2011-06-30,13323,Final,1076,Drouin,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21076,SA2,2012-06-30,13991,Revised,1076,Drouin,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21076,SA2,2013-06-30,14561,Revised,1076,Drouin,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21076,SA2,2014-06-30,15037,Revised,1076,Drouin,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21076,SA2,2015-06-30,15405,Preliminary,1076,Drouin,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21077,SA2,2005-06-30,5815,Final,1077,Mount Baw Baw Region,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21077,SA2,2006-06-30,5857,Final,1077,Mount Baw Baw Region,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21077,SA2,2007-06-30,5890,Final,1077,Mount Baw Baw Region,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21077,SA2,2008-06-30,5914,Final,1077,Mount Baw Baw Region,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21077,SA2,2009-06-30,5992,Final,1077,Mount Baw Baw Region,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21077,SA2,2010-06-30,6036,Final,1077,Mount Baw Baw Region,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21077,SA2,2011-06-30,6053,Final,1077,Mount Baw Baw Region,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21077,SA2,2012-06-30,6054,Revised,1077,Mount Baw Baw Region,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21077,SA2,2013-06-30,6052,Revised,1077,Mount Baw Baw Region,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21077,SA2,2014-06-30,5973,Revised,1077,Mount Baw Baw Region,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21077,SA2,2015-06-30,5875,Preliminary,1077,Mount Baw Baw Region,Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21078,SA2,2005-06-30,5990,Final,1078,Trafalgar (Vic.),Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21078,SA2,2006-06-30,6051,Final,1078,Trafalgar (Vic.),Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
21078,SA2,2007-06-30,6189,Final,1078,Trafalgar (Vic.),Baw Baw,LATROBE - GIPPSLAND,REST OF VIC.
