sa1_7digitcode_2011,sa2_name_2011,sa3_name_2011,sa4_name_2011,gccsa_name_2011
2122321,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122322,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122323,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122324,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122325,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122326,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122327,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122328,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122329,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122330,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122331,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122332,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122333,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122334,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122335,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122336,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122337,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122338,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122339,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122340,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122341,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122342,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122343,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122344,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122345,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122346,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122347,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122348,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122349,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122350,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122351,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122352,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122353,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122354,Thomastown,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122401,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122402,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122403,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122404,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122405,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122406,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122407,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122408,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122409,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122410,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122411,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122412,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122413,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122414,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122415,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122416,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122417,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122418,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122419,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122420,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122421,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122422,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122423,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122424,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122425,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122426,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122427,Wallan,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122501,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122502,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122503,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122504,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122505,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122506,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122507,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122508,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122509,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122510,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122511,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122512,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122513,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122514,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122515,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122516,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122517,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122518,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122519,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122520,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
2122521,Whittlesea,Whittlesea - Wallan,Melbourne - North East,Greater Melbourne
